일자,언론사,기고자,제목
20140706,매일경제,,"[속보] 박근혜 대통령, 여야 원내 지도부와 10일경 청와대서 첫 회동 주요 입법과제, 경기 활성화 대책 논의할 듯"
20140705,서울신문,강병철,박 대통령 지지율 40% “인사 잘못” 취임후 최저
20140705,매일경제,,"박 대통령, 여야 원내지도부와 다음주 회동"
20140705,영남일보,임성수,"정치/07.05/박 대통령 지지율 40%, 취임 후 최저치치"
20140705,경향신문,유정인,박 대통령 국정 지지율 40%선까지 떨어졌다
20140705,경향신문,김지원,"조희연 교육감 “박 대통령, 전국 교육감과 대화를”"
20140705,부산일보,,추락하는 박 대통령 인기 부울경서도 '부정적(49%) >긍정적(41%)'
20140705,한겨레,김수헌,"박 대통령 부정평가, 부산 울산 경남서도 ‘긍정’ 추월"
20140704,머니투데이,이봉준|인턴기자,"박근혜 대통령 방중 때 의전車, 홍치는?"
20140704,서울신문,온라인뉴스부,"박근혜 지지율 30%대 추락 “새누리, 대통령 지지율 첫 추월”"
20140704,서울신문,온라인뉴스부,박근혜 지지율 30%대 추락 “새누리 지지율이 대통령 지지율 추월”
20140704,중부일보,,"시진핑 국가주석 박근혜 대통령 ""한반도 비핵화 한뜻"""
20140704,매일경제,,"박 대통령, 시진핑 주석과 특별오찬 선물 교환 ‘훈훈’"
20140704,중부일보,연합뉴스,"박근혜 대통령, 빨간색 자켓 차림...시진핑 주석 '배려'"
20140704,머니투데이,서명훈|기자,"박 대통령-시주석, 재계와 회동서 어떤 얘기 오갔나?"
20140704,대구일보,김혜성,"박 대통령-시진핑 주석, 북핵 겨냥 ‘확고한 반대’ 천명"
20140704,강원도민일보,남궁창성,민선6기 시도지사+박 대통령 간담회 열린다
20140704,경향신문,,박 대통령 지지율 서울서 34% 취임후 최저치
20140704,경향신문,유정인,박 대통령 국정 지지율 40%까지 떨어졌다
20140704,경향신문,,"조희연 교육감 “박 대통령, 전국 교육감과 대화를”"
20140704,경향신문,이지선,"[한 중 정상회담]정부 “중, 박 대통령 ‘드레스덴 구상’ 지지”"
20140704,경향신문,안홍욱,"[한 중 정상회담]100분 단독회담 박 대통령, 중국어로 시진핑에 덕담"
20140704,한국경제,,"박근혜 대통령, 시진핑 중국 국가주석과 4일 한중 경제통상협력포럼 참석"
20140704,국제신문,배재한,1면 사진설명=시진핑 주석과 박근혜 대통령
20140704,국제신문,,박 대통령 지지율 36.1% 취임 후 최저
20140704,국제신문,배재한,4면/박대통령 지지율 30%대 추락
20140704,서울경제,,"박근혜 대통령 ""한 중 경협, 서비스 에너지로 다원화"""
20140704,서울경제,,박근혜 대통령 지지율 40%로 추락 7 30 재보선이 반전 분수령
20140704,서울경제,,"박대통령ㆍ시진핑 주석, 경제통상협력포럼 참석"
20140704,헤럴드경제,조범자 기자,"시진핑 방한 이틀째 서울대 강연, 펑리위안 여사와 박 대통령 오찬 참석"
20140704,한국일보,,빨주노초파남보 박 대통령 '패션외교'
20140704,한국일보,양정대,등돌리는 50대 PK 박 대통령 지지율 40% 붕괴 초읽기
20140704,아시아경제,온라인이슈팀,시진핑은 '풀만가드' 박 대통령은 '홍치' 의전차량의 비밀
20140704,전자신문,권상희,"박 대통령 ""유라시아 이니셔티브-新실크로드 연계"""
20140704,중앙일보,유지혜,비핵화 대상  박 대통령은 '북한' 시진핑은 '한반도'
20140704,한겨레,석진환,박대통령-시주석 ‘100분 단독회담’
20140704,한겨레,,"박 대통령 부정평가, 부산 울산 경남서도 ‘긍정’ 추월"
20140704,한겨레,,"박 대통령 지지율, 서울에선 30%선마저 위협"
20140704,한겨레,석진환,"박대통령-시주석, 예정된 45분 넘겨 ‘100분 단독회담’"
20140704,한겨레,석진환,"박대통령-시주석, 예정된 45분 넘겨 ‘100분간 단독회담’"
20140704,한겨레,,조희연 “박 대통령과 만나 전교조 문제 논의하고 싶다”
20140704,한겨레,김지훈,"TEXT 교육부가 지난달 27일 전국교직원노동조합(전교조) 교사들의 ‘조퇴 투쟁’과 관련해 김정훈 전교조 위원장 등 36명, 지난 2일 교사 1만2244명의 ‘박근혜 대통령 퇴진’ 촉구 ‘제2차 교사선언’과 관련해 전교조 전임자 71명 전원을 검찰에 고발했다고 3일 밝혔다. 교육부는 ‘조퇴 투쟁’에 참여한 전교조 교사 600여명에 대해서도 각 시 도교육.."
20140704,매일경제,,박 대통령 지지율 40% 취임 후 최저치
20140704,파이낸셜뉴스,,"[시진핑 방한] 박 대통령, 시 주석 내외와 특별오찬"
20140703,아시아경제,신범수,"박대통령-시주석, 예정보다 1시간 반 넘겨 회담 이어가"
20140703,아시아경제,신범수,[전문]박근혜 대통령 한중 공동기자회견 모두발언
20140703,광주매일신문,서울=김진수,박 대통령 지지율 36.1% ‘최저치’
20140703,중도일보,김재수,“박대통령 日 대응 확고히 해야”
20140703,중도일보,"김재수
기자",안철수 새정치연합 공동대표 “박대통령 日 대응 확고히 해야”
20140703,서울신문,온라인뉴스부,전교조 교사 선언 “박근혜 대통령 퇴진” 요구
20140703,서울신문,,시진핑 부인 펑리위안 패션에 네티즌 주목 박근혜 대통령과 패션 승부 ‘눈길’
20140703,서울신문,온라인뉴스부,"박근혜 지지율, 30%대로 추락 ‘비상’ 새누리당 지지율, 박근혜 지지율 처음으로 앞질러"
20140703,서울신문,온라인뉴스부,"박근혜 지지율, 30%대로 추락 ‘비상’ 새누리당 지지율, 처음으로 박근혜 지지율 앞질러"
20140703,서울신문,온라인뉴스부,"박근혜 지지율, 휴대전화만 조사했더니 30%대로 추락 새누리당 지지율>박근혜 지지율"
20140703,서울신문,온라인뉴스부,"박근혜 지지율, 휴대전화만 조사 결과 30%대로 추락 새누리당 지지율, 처음으로 박근혜 지지율 앞질러"
20140703,매일경제,,박 대통령-시진핑 국가주석 '한-중 정상회담 공동성명' 채택
20140703,광주일보,,"박대통령-시주석, 9년 인연 다진 ‘라오펑여우’"
20140703,국민일보,신태철 기자,"헉, 박 대통령 지지율 36% 취임이후 최저"
20140703,경향신문,디지털뉴스팀,박근혜 대통령 지지율 30%대 곤두박질 취임 후 최저
20140703,경향신문,정환보,"“박 대통령, 국가 개조 전 스스로를 개조해야” 보수학자도 쓴소리"
20140703,경향신문,,"시진핑 의전차 ‘벤츠 S600’, 박 대통령은 ‘홍치’"
20140703,경향신문,,"[이대근의 단언컨대]35회 “시민들, 박 대통령에게 또 속을까?”"
20140703,경향신문,안홍욱,"“일 고노담화 검증은 국가 신뢰 저버린 것” 박 대통령, 중 방송 인터뷰"
20140703,경향신문,,"[한 중 정상회담]100분 단독회담 박 대통령, 중국어로 시진핑에 덕담"
20140703,한국경제,,"박근혜 대통령-시진핑 주석, 단독 정상회담 시작(속보)"
20140703,한국경제,,"박 대통령, 붉은색 차림으로 시진핑 주석 환대"
20140703,한국경제,,"박 대통령 ""동북아 공동번영, 북핵 장애물에 직면"""
20140703,중부매일,박상준,'충북발전에 힘 보태겠다'는 박 대통령
20140703,중부매일,중부매일,'충북발전에 힘 보태겠다'는 박 대통령
20140703,서울경제,,[한중 정상회담] '박대통령 드레스덴 제안' 지지 확보 6자회담 재개는 출구 못찾아
20140703,MBC,정병화 기자,"박 대통령, 中 시진핑 주석 '파격적 예우' 우호 과시"
20140703,헤럴드경제,황혜진 기자,빨간 옷 입고 중국식 조크로 시 주석 웃긴 박 대통령
20140703,아시아경제,백소아,[포토]박근혜 대통령 규탄 기자회견
20140703,강원일보,,[언중언]박 대통령과 시 주석
20140703,강원일보,,“고노담화 검증 신뢰 저버려” 박 대통령 中 CCTV 인터뷰
20140703,아시아경제,윤동주,"[포토]시진핑, '박근혜 대통령 만나려 갑니다'"
20140703,매일경제,,"박근혜대통령, 공식환영식 참석"
20140703,매일경제,,"박근혜대통령, 한중정상회담 공식환영식"
20140703,매일경제,,"박근혜대통령, 한중 확대정상회담"
20140703,매일경제,,"박근혜대통령, 한중정상회담 공식환영식 참석"
20140703,매일경제,,"박근혜대통령, 한중정상회담 공동기자회견"
20140703,매일경제,김재훈,"박근혜대통령, 한중공동기자회견 참석"
20140703,매일경제,,"박근혜대통령, 한중정상회담 공식환영식 참석"
20140703,매일경제,,"박근혜대통령, 한중 확대 정상회담 참석"
20140703,매일경제,,"박근혜대통령, 한중정상회담 참석"
20140703,한국일보,,박근혜 대통령 지지율 취임 후 '최악'
20140703,한국일보,변태섭,교사 1만2000명 “박 대통령 퇴진” 재차 요구
20140703,내일신문,허신열,['박근혜 때리기'만 집착하는 새정치민주연합] 대통령 인기폭락에도 지지율 '바닥'
20140703,경상일보,김두수 기자,"박 대통령-시진핑 中 주석 정상회담, 한반도 핵무기 개발 ‘확고한 반대’"
20140703,중부일보,홍재경,"시진핑, 오늘 방한 한 중 정상회담...박 대통령과 일본 우경화 등 논의"
20140703,중앙일보,,"박 대통령 ""일본 고노담화 훼손 시도, 신뢰 저버리는 일"""
20140703,헤럴드경제,천예선 기자,펑리위안 '소프트외교' 주목 박 대통령과 패션대결
20140703,매일경제,,"박근혜 대통령-시진핑 주석 ""북한 비핵화, 반드시 실현하겠다"""
20140703,매일경제,,"[속보] 박 대통령 ""판다 한쌍 중국서 도입"""
20140703,한겨레,석진환,박 대통령-시 주석 5번째 만남 대일 메시지 수위 촉각
20140703,한겨레,석진환,"박대통령-시주석, 예정된 45분 넘겨 ‘100분 단독회담’"
20140703,한겨레,,"TEXT ▶ 교사 1만2244명, 실명으로 “박 대통령 사퇴하라” 선언"
20140703,한겨레,김규남,박 대통령 지지율 30%대로 급락 새누리 지지율보다 낮아져
20140703,한겨레,전정윤,교사 1만2천여명 실명 참여 2차선언 ‘박대통령 퇴진 촉구’ /“세월호 문책 않는건 국민 업신여기는 것”
20140703,매일경제,,"[속보] 박 대통령 ""한?중 사증면제 범위 단계적 확대"""
20140703,매일경제,,"[속보] 박 대통령-시진핑 주석, 확대정상회담 종료"
20140703,매일경제,,"박 대통령, 빨간색 차림+중국식 조크까지 '시진핑 주석 배려'"
20140703,전자신문,,"시진핑 방한일정, 오는 3일 방한 '박근혜 대통령과 정상회담'"
20140703,매일경제,,‘홍치’ 박 대통령의 중국 의전차 중국의 그랜저
20140703,아시아경제,김은별,"日 외무성 ""박근혜 대통령 고노담화 검증 비판 유감"""
20140703,매일경제,,"박 대통령 ""일본, 역사퇴행"" 일본 외무성 ""유감"""
20140703,파이낸셜뉴스,,박대통령-시진핑 주석 국빈만찬 메뉴는 ‘한식’
20140702,아시아경제,온라인이슈팀,박근혜 대통령 중국 CCTV 인터뷰서 일본 고노담화 검증 비판
20140702,서울신문,온라인뉴스부,전교조 교사선언 “박근혜 대통령 물러나라” 분노한 이유 알고보니
20140702,충북일보,백영주,박 대통령 출범식 축사
20140702,충북일보,함우석,박 대통령의 통합청주시 지원 약속
20140702,충북일보,김동민,박 대통령 첫 청주 방문 비용은 4천223억원
20140702,충북일보,최대만,"-박 대통령, 삼겹살 거리 깜짝 방문...예정에 없던 출현"
20140702,전남일보,,"박 대통령 ""중앙ㆍ지방 협력해 낡은 규제 개선"""
20140702,울산매일,조혜정 기자,"박 대통령 “주민이 자율적으로 이룬 통합청주시, 국민대통합의 상징”"
20140702,국민일보,하윤해 김경택 기자,"[새누리당 차기 당권 주자 릴레이 인터뷰-(3) 홍문종 의원] “徐 金, 당과 박 대통령에 부담 줘”"
20140702,국민일보,성기철 논설위원,[성기철 칼럼] 박 대통령 급락 지지율 반전시키려면
20140702,국민일보,베이징=정원교 특파원,[시진핑 7월3일 방한-단독] “박 대통령도 한국 드라마 본다고 했다 중국어판 자서전 10권에 서명 받아내”
20140702,경향신문,정환보,"“박 대통령, 국가 개조 전 스스로를 개조해야” 보수학자도 쓴소리"
20140702,경향신문,디지털뉴스팀,"안철수 “박 대통령, 새 출발 하기를 바란다”"
20140702,경향신문,,이준석 “내가 같이 일했던 분이 맞나 싶다” 박 대통령 직격
20140702,경향신문,디지털뉴스팀,"김한길 ""박 대통령 오만과 독선 더 심화된 것 같다"""
20140702,한국경제,,"박근혜 대통령  시진핑 중국 국가주석, 정상회담 보따리는 "
20140702,한국경제,,"박 대통령, SC그룹 회장 접견 원 위안화 활성화 논의"
20140702,국제신문,,"박 대통령, 민생 경제 행보 재개"
20140702,부산일보,송현수,"박 대통령, 눈물 닦고 민생 행보"
